0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0585679962327537,1.7150864751417092,0.6847228671904925,0.0,-0.7604224355583985,0.6135593614461357,1.5405405405405406,-0.4960085211197127,1.0,0.0,1.0,1.0,0.12280701754385964,0.0,0.0,1.0
0.9136260470676537,-0.6599354738591133,-0.6962018035157382,0.0,0.03974769259674178,-0.3625005286274609,0.8648648648648649,0.5599964679075768,1.0,0.0,1.0,0.0,0.09375,1.0,0.0,1.0
1.079273988970625,-0.1849310840589488,-1.7318953065454112,0.3333333333333333,0.13170621482914371,0.1834634086946345,0.0,0.1456595552301206,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9292073066029032,-0.1849310840589488,-0.005739468162622887,0.3333333333333333,-0.7604224355583985,-0.16715426454472948,1.0,-0.4960085211197127,1.0,0.0,0.0,1.0,0.13513513513513514,0.0,0.0,1.0
0.4270352177276753,0.955079451461446,0.33949169951393476,0.3333333333333333,0.1056565652846032,0.08203582707934579,0.0,0.18444011518979309,0.0,1.0,0.0,0.0,0.12244897959183673,1.0,0.0,1.0
0.08538633755279673,-0.0899302060989159,1.3751852025436078,0.3333333333333333,-0.7604224355583985,0.34100198125100534,0.0,-0.4960085211197127,1.0,1.0,0.0,1.0,0.23684210526315788,0.0,0.0,0.0
1.3588048909318895,-0.46993371793904753,1.3751852025436078,0.0,-0.7604224355583985,0.8542274290128383,0.918918918918919,-0.4960085211197127,1.0,0.0,1.0,1.0,0.2647058823529412,0.0,0.0,1.0
-1.0845022521369387,-1.4199424975393766,1.0299540348670502,0.0,0.4643794664859718,0.2650773048189233,0.0,0.32883434830980307,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0
1.0896269853395608,0.1950724277811828,-1.0414329711922958,0.3333333333333333,0.21455503797425116,-0.5351187377130051,0.0,1.252124113970028,0.0,1.0,0.0,0.0,0.04878048780487805,1.0,0.0,1.0
0.35456424314512525,-0.46993371793904753,0.33949169951393476,0.0,-0.1080507700210749,-0.9176963520425082,0.918918918918919,5.20442253173688,0.0,0.0,1.0,0.0,0.17647058823529413,0.0,1.0,1.0
-1.2397971976709745,1.3350829633015777,-0.005739468162622887,0.0,0.23964999857599742,0.4298473732741034,1.4324324324324325,0.1007625156357642,1.0,0.0,1.0,0.0,0.09433962264150944,0.0,0.0,0.0
-0.9395603029718389,-0.7549363518191462,-0.6962018035157382,0.0,0.14170322226909693,-0.6095940486066403,0.8378378378378378,1.4175752738700302,1.0,0.0,1.0,0.0,0.0967741935483871,0.0,0.0,0.0
0.8515080688540395,-0.7549363518191462,1.3751852025436078,0.0,0.041013664196058106,0.16348516195420576,0.0,0.0901883669522968,1.0,1.0,1.0,0.0,0.2903225806451613,0.0,1.0,0.0
0.24068128308683243,-1.1349398636592778,-0.35097063583918053,0.0,0.11370760561153383,-0.7913327327529145,0.0,2.8549884301358976,0.0,1.0,1.0,0.0,0.14814814814814814,1.0,0.0,0.0
-0.06990860798123896,-0.1849310840589488,1.3751852025436078,0.3333333333333333,-0.7604224355583985,-0.03070528932819022,0.0,-0.4960085211197127,1.0,1.0,0.0,1.0,0.24324324324324326,0.0,1.0,1.0
0.4580942068344824,-0.6599354738591133,1.3751852025436078,0.6666666666666667,-0.7604224355583985,-0.6226052217788638,0.0,-0.4960085211197127,0.0,1.0,1.0,1.0,0.28125,0.0,1.0,1.0
1.0275090071259465,0.2900733057412157,1.0299540348670502,0.3333333333333333,0.4292082087265776,-0.3143177102784216,1.135135135135135,0.9662419954708915,1.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.0,1.0
1.0689209926016894,-0.3749328399790146,0.33949169951393476,0.3333333333333333,0.011993705869386083,0.0681743526437697,0.0,0.11860796136699484,0.0,1.0,0.0,0.0,0.17142857142857143,1.0,0.0,1.0
0.9653910289123323,-0.46993371793904753,-0.6962018035157382,0.3333333333333333,-0.7604224355583985,-0.737996796421764,0.918918918918919,-0.4960085211197127,1.0,0.0,0.0,1.0,0.08823529411764706,0.0,1.0,1.0
-0.6496764046416389,-1.6099442534594424,1.3751852025436078,0.0,-0.2340845185298386,0.6550540426553492,0.0,-0.22424461450335506,1.0,1.0,1.0,0.0,0.4090909090909091,0.0,1.0,0.0
0.4684472032034181,0.4800750616612815,1.0299540348670502,0.0,0.5079763536437367,-0.2441278400709965,1.1891891891891893,0.9213732527099737,0.0,0.0,1.0,0.0,0.18181818181818182,0.0,0.0,1.0
1.2759809199804037,1.2400820853415448,-1.0414329711922958,0.0,-0.3171135455787972,0.14125017743356766,1.4054054054054055,-0.16553020112466216,1.0,0.0,1.0,0.0,0.038461538461538464,0.0,0.0,0.0
0.5512711741549038,-0.7549363518191462,-1.7318953065454112,0.3333333333333333,-0.7604224355583985,0.8544039490611385,0.8378378378378378,-0.4960085211197127,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7479781051646823,0.8600785735014131,0.6847228671904925,0.3333333333333333,-0.7604224355583985,0.5238121533337771,0.0,-0.4960085211197127,1.0,1.0,0.0,1.0,0.14583333333333334,0.0,0.0,1.0
-1.188032215826296,0.6700768175813473,-1.3866641388688534,0.0,-0.24540430097358296,-0.39200748498155025,1.2432432432432432,0.21579046360192283,1.0,0.0,1.0,0.0,0.021739130434782608,0.0,0.0,1.0
0.41668222135873956,-0.3749328399790146,0.33949169951393476,0.3333333333333333,-0.7604224355583985,0.8032963355863832,0.0,-0.4960085211197127,0.0,1.0,0.0,1.0,0.17142857142857143,0.0,1.0,1.0
-0.4115574881561175,0.10007154982114991,0.6847228671904925,0.3333333333333333,0.24626638077970234,-0.9131357567702966,1.0810810810810811,7.912210714161215,1.0,0.0,0.0,0.0,0.175,1.0,0.0,0.0
0.41668222135873956,-0.8499372297791791,0.6847228671904925,0.3333333333333333,0.03272365782271611,0.583451398789785,0.8108108108108109,-0.06815577006992288,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.0,1.0
0.08538633755279673,-0.46993371793904753,1.3751852025436078,0.3333333333333333,0.29310114034205587,0.8114239237049076,0.918918918918919,0.0014225873882083172,1.0,0.0,0.0,0.0,0.2647058823529412,1.0,0.0,1.0
0.6237421487374538,-0.944938107739212,1.3751852025436078,0.3333333333333333,-0.7604224355583985,-0.9834031036404962,0.0,-0.4960085211197127,0.0,1.0,0.0,1.0,0.3103448275862069,0.0,0.0,0.0
